Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3	cosPanel_4
2023-12-21 00:50:49	147173251.5356155	-0.26791510576815847	0.4272243238527111	-0.8635397345865624	0.26791510576815847	-0.4272243238527111	0.8635397345865624	-0.09722596140355785	0.4930451025002687	0.49661358901674074	0.49502505162214966
2023-12-21 00:50:58	147173299.78754273	-0.2600556100561094	0.42723411201299083	-0.8659342314580343	0.2600556100561094	-0.42723411201299083	0.8659342314580343	-0.10314045558494976	0.4877919673118934	0.4913520391549229	0.48966336080880696
2023-12-21 00:51:07	147173348.09937617	-0.2521651242380589	0.42723178092696024	-0.8682659474400586	0.2521651242380589	-0.42723178092696024	0.8682659474400586	-0.10904359239908082	0.4825093928248252	0.4860607215387936	0.4842716496227481
2023-12-21 00:51:15	147173399.23121545	-0.24426250180270748	0.42722583222005256	-0.8705250820608019	0.24426250180270748	-0.42722583222005256	0.8705250820608019	-0.11491392005839107	0.4772163427312782	0.48075858347793127	0.4788690058551452
2023-12-21 00:51:24	147173447.87979856	-0.2363422191064323	0.4272203935025729	-0.8727113445139546	0.2363422191064323	-0.4272203935025729	0.8727113445139546	-0.12075207666599144	0.4719122005410313	0.47544498483530623	0.47345467078016273
2023-12-21 00:51:33	147173499.26857272	-0.2283960080052547	0.42722943476492947	-0.8748201378556067	0.2283960080052547	-0.42722943476492947	0.8748201378556067	-0.1265521162125066	0.46660186037496143	0.47012474889163064	0.46803319901149004
2023-12-21 00:51:41	147173548.17388427	-0.22043742058072094	0.42722296422076883	-0.8768625219782963	0.22043742058072094	-0.42722296422076883	0.8768625219782963	-0.13232991559786686	0.4612720054402496	0.464784706061779	0.46259194432335976
2023-12-21 00:51:50	147173597.22752994	-0.21244678587236046	0.4272182335669302	-0.8788349925216087	0.21244678587236046	-0.4272182335669302	0.8788349925216087	-0.13808484834115198	0.45592235069403503	0.4594244705569836	0.4571300687444884
2023-12-21 00:51:59	147173649.0208783	-0.20445570970607393	0.42720977593230614	-0.8807324622815119	0.20445570970607393	-0.42720977593230614	0.8807324622815119	-0.1437988860111583	0.45056996152089485	0.4540611736075953	0.45166516970591447
2023-12-21 00:52:07	147173698.3707522	-0.19644798006174236	0.42721621410898647	-0.8825499971854548	0.19644798006174236	-0.42721621410898647	0.8825499971854548	-0.14946778805992453	0.4452178900053765	0.4486977655964574	0.4461997733883763
2023-12-21 00:52:16	147173750.27658084	-0.18841119784908314	0.427209247903974	-0.8843039517215756	0.18841119784908314	-0.427209247903974	0.8843039517215756	-0.1551244944977365	0.43983672054349016	0.44330493510984575	0.4407047416709122
2023-12-21 00:52:24	147173799.882672	-0.1803632852005015	0.4272160320398146	-0.8859771708796106	0.1803632852005015	-0.4272160320398146	0.8859771708796106	-0.16073307574046072	0.43445870897364286	0.4379148461089062	0.43521214891396176
