Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3
2023-12-21 00:00:00	147179535.32174572	0.34018233833221023	0.4271613919061675	0.8377404860406444	-0.34018233833221023	-0.4271613919061675	-0.8377404860406444	0.5338870751213971	0.09439630469642615	0.08891330072305784
2023-12-21 00:00:08	147179473.00988597	0.33246063587173424	0.4272118290789715	0.8408091214364662	-0.33246063587173424	-0.4272118290789715	-0.8408091214364662	0.5401459995026731	0.09960522247756078	0.09412716590031728
2023-12-21 00:00:17	147179410.50395238	0.32473433184629036	0.4271156138480762	0.84387194889244	-0.32473433184629036	-0.4271156138480762	-0.84387194889244	0.5463195575783344	0.10470805042313476	0.09923529653180888
2023-12-21 00:00:25	147179350.3987777	0.3169623543748519	0.42712123916163425	0.8468189375339813	-0.3169623543748519	-0.42712123916163425	-0.8468189375339813	0.5525114033253947	0.10991665900335842	0.10444961345255177
2023-12-21 00:00:34	147179287.5447589	0.3091654792070248	0.42715162075665897	0.8496812339646265	-0.3091654792070248	-0.42715162075665897	-0.8496812339646265	0.558683019739177	0.1151599442497884	0.10969899088496934
2023-12-21 00:00:43	147179227.06079215	0.30134648247402174	0.4271856707422173	0.852468591921753	-0.30134648247402174	-0.4271856707422173	-0.852468591921753	0.564826260242972	0.12042040183908542	0.11496592009814707
2023-12-21 00:00:51	147179163.8375295	0.2935015511244092	0.42707915312079425	0.855254486370689	-0.2935015511244092	-0.42707915312079425	-0.855254486370689	0.5709024724020698	0.12559356662544957	0.12014593097295731
2023-12-21 00:01:00	147179100.42071456	0.2856360613082383	0.427112539325299	0.8578967998724623	-0.2856360613082383	-0.427112539325299	-0.8578967998724623	0.5769884310104347	0.13088393932403566	0.12544353546700204
2023-12-21 00:01:09	147179039.44980368	0.2777317473644023	0.4271446871450372	0.8604722498428897	-0.2777317473644023	-0.4271446871450372	-0.8604722498428897	0.5830574860797583	0.136199025231837	0.13076624779385415
2023-12-21 00:01:17	147178975.69152123	0.269828617548103	0.4271797969088421	0.8629657804716246	-0.269828617548103	-0.4271797969088421	-0.8629657804716246	0.5890802714179557	0.14151515960774722	0.1360903641385911
