Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3
2023-12-21 00:19:00	147171530.65204716	131.65935845505678	64.71652711154024	52.19371862801579	48.34064154494324	115.28347288845974	127.80628137198421	10.178586404982338	40.13217061641657	40.31363476031272
2023-12-21 00:19:09	147171483.33747038	132.0884588197946	64.71669664362066	52.634826732713876	47.91154118020541	115.28330335637934	127.36517326728612	10.276754066916336	39.802523686324534	39.98160233213573
2023-12-21 00:19:17	147171436.27891454	132.51716803975592	64.71797533679216	53.077178394012456	47.482831960244106	115.28202466320785	126.92282160598755	10.394823569512367	39.47434633629717	39.65099143183671
2023-12-21 00:19:26	147171392.2231555	132.9441522344899	64.71278837548766	53.52552229941606	47.0558477655101	115.28721162451234	126.47447770058395	10.52566840917111	39.14065677527015	39.314845496381785
2023-12-21 00:19:35	147171346.06570935	133.3697676427179	64.71518395604063	53.96891579679661	46.63023235728213	115.28481604395938	126.03108420320342	10.680191095945773	38.81606006774347	38.98773144406232
2023-12-21 00:19:43	147171300.1642808	133.79400629071455	64.71854753150375	54.412679204170765	46.20599370928546	115.28145246849625	125.58732079582924	10.85205366923812	38.49362092469487	38.662729608848686
2023-12-21 00:19:52	147171654.9761506	134.21476876679034	64.71460513606702	54.861382747986745	45.785231233209664	115.28539486393299	125.13861725201326	11.033640727181881	38.16601440507678	38.33254632576128
2023-12-21 00:20:00	147171609.97553185	134.63570812050838	64.71273353525054	55.3112814622533	45.36429187949162	115.28726646474948	124.68871853774671	11.23281176888442	37.840509635952955	38.00440452666745
2023-12-21 00:20:09	147171568.0684796	135.05427141485816	64.71637125446986	55.75681122290299	44.94572858514185	115.28362874553012	124.243188777097	11.449608018389617	37.52290626750618	37.6841111045251
2023-12-21 00:20:18	147171523.87723938	135.4717514475499	64.71566532597082	56.207534463804755	44.528248552450115	115.2843346740292	123.79246553619525	11.677446207600772	37.20143577489592	37.35991025318518
2023-12-21 00:20:26	147171480.16520846	135.8867346873482	64.71418976580793	56.65902287083796	44.113265312651805	115.28581023419208	123.34097712916206	11.917271125195468	36.881075778245446	37.0367792332889
2023-12-21 00:20:35	147171439.45444933	136.30012922524466	64.71380922365721	57.11072793799348	43.69987077475534	115.28619077634279	122.88927206200654	12.169924548910267	36.56321389685877	36.71609440933596
